year,flujo,macro_sector,lv1,lit_lv1,lv2,lit_lv2,lv3,lit_lv3,lv4,lit_lv4,total_millones,top_paises_lv1,tva_lv1,top_paises_lv2,tva_lv2,top_paises_lv3,tva_lv3,top_paises_lv4,tva_lv4
2025,E,Agroalimentario,25,Industrias agroalimentarias,2511,Industrias agroalimentarias,251123,Helados,NA,NA,335.06,"Francia, Portugal, Reino Unido",7.7,"Francia, Portugal, Reino Unido",7.7,"Luxemburgo, Portugal, Francia",-1.4,"Luxemburgo, Portugal, Francia",-1.4
2025,E,Agroalimentario,25,Industrias agroalimentarias,2511,Industrias agroalimentarias,251124,Batidos y postres lácteos,NA,NA,179.55,"Francia, Portugal, Reino Unido",7.7,"Francia, Portugal, Reino Unido",7.7,"Portugal, Italia, Francia",3,"Portugal, Italia, Francia",3
2025,E,Agroalimentario,AR,AgricolasSinClasificar,AARR,AgricolasSinClasificar,RESTO,AgricolasSinClasificar,NA,NA,392.47,"China, Alemania, Francia",1.6,"China, Alemania, Francia",1.6,"China, Alemania, Francia",1.6,"China, Alemania, Francia",1.6
2025,E,Industrial,2,PRODUCTOS ENERGETICOS,21,CARBON,210,CARBON,2100,CARBON,168.8,"Avituallamiento Intra., Avituallamiento Extra., Portugal",-4.3,"Francia, Marruecos, Bélgica",-17.6,"Francia, Marruecos, Bélgica",-17.6,"Francia, Marruecos, Bélgica",-17.6
2025,E,Industrial,2,PRODUCTOS ENERGETICOS,22,PETROLEO Y DERIVADOS,220,PETROLEO Y DERIVADOS,2200,PETROLEO Y DERIVADOS,21268.91,"Avituallamiento Intra., Avituallamiento Extra., Portugal",-4.3,"Avituallamiento Intra., Avituallamiento Extra., Países Bajos",-2.1,"Avituallamiento Intra., Avituallamiento Extra., Países Bajos",-2.1,"Avituallamiento Intra., Avituallamiento Extra., Países Bajos",-2.1
2025,E,Industrial,2,PRODUCTOS ENERGETICOS,23,GAS,230,GAS,2300,GAS,699.85,"Avituallamiento Intra., Avituallamiento Extra., Portugal",-4.3,"Marruecos, Avituallamiento Intra., Avituallamiento Extra.",-43.6,"Marruecos, Avituallamiento Intra., Avituallamiento Extra.",-43.6,"Marruecos, Avituallamiento Intra., Avituallamiento Extra.",-43.6
2025,E,Industrial,2,PRODUCTOS ENERGETICOS,24,CORRIENTE ELECTRICA,240,CORRIENTE ELECTRICA,2400,CORRIENTE ELECTRICA,2099.42,"Avituallamiento Intra., Avituallamiento Extra., Portugal",-4.3,"Portugal, Francia, Marruecos",-2.3,"Portugal, Francia, Marruecos",-2.3,"Portugal, Francia, Marruecos",-2.3
2025,E,Industrial,3,MATERIAS PRIMAS,31,MAT. PRIMAS ANIMALES Y VEGETAL,310,MAT. PRIMAS ANIMALES Y VEGETAL,3100,MAT. PRIMAS ANIMALES Y VEGETAL,3445.36,"China, Francia, Portugal",10.4,"Francia, Portugal, Alemania",-1.6,"Francia, Portugal, Alemania",-1.6,"Francia, Portugal, Alemania",-1.6
2025,E,Industrial,3,MATERIAS PRIMAS,32,MENAS Y MINERALES,320,MENAS Y MINERALES,3200,MENAS Y MINERALES,6081.89,"China, Francia, Portugal",10.4,"China, Italia, Francia",18.5,"China, Italia, Francia",18.5,"China, Italia, Francia",18.5
2025,E,Industrial,4,SEMIMANUFACTURAS,41,METALES NO FERROSOS,410,METALES NO FERROSOS,4100,METALES NO FERROSOS,9085.97,"Francia, Portugal, Alemania",3.5,"Italia, Francia, Portugal",6.5,"Italia, Francia, Portugal",6.5,"Italia, Francia, Portugal",6.5
2025,E,Industrial,4,SEMIMANUFACTURAS,42,HIERRO Y ACERO,420,HIERRO Y ACERO,4200,HIERRO Y ACERO,8866.09,"Francia, Portugal, Alemania",3.5,"Francia, Portugal, Italia",-2.6,"Francia, Portugal, Italia",-2.6,"Francia, Portugal, Italia",-2.6
2025,E,Industrial,4,SEMIMANUFACTURAS,43,PRODUCTOS QUIMICOS,431,PRODUCTOS QUIMICOS ORGANICOS,4310,PRODUCTOS QUIMICOS ORGANICOS,8468.63,"Francia, Portugal, Alemania",3.5,"Francia, Alemania, Italia",5.3,"Países Bajos, Bélgica, Panamá",4.9,"Países Bajos, Bélgica, Panamá",4.9
2025,E,Industrial,4,SEMIMANUFACTURAS,43,PRODUCTOS QUIMICOS,432,PRODUCTOS QUIMICOS INORGANICOS,4320,PRODUCTOS QUIMICOS INORGANICOS,1615.65,"Francia, Portugal, Alemania",3.5,"Francia, Alemania, Italia",5.3,"Francia, Portugal, Italia",7.7,"Francia, Portugal, Italia",7.7
2025,E,Industrial,4,SEMIMANUFACTURAS,43,PRODUCTOS QUIMICOS,433,MEDICAMENTOS,4330,MEDICAMENTOS,21153.48,"Francia, Portugal, Alemania",3.5,"Francia, Alemania, Italia",5.3,"Alemania, Reino Unido, Suiza",14.3,"Alemania, Reino Unido, Suiza",14.3
2025,E,Industrial,4,SEMIMANUFACTURAS,43,PRODUCTOS QUIMICOS,434,PLASTICOS,4341,MATERIAS PRIMAS PLASTICAS,5989.51,"Francia, Portugal, Alemania",3.5,"Francia, Alemania, Italia",5.3,"Francia, Portugal, Alemania",-3,"Francia, Italia, Alemania",-9
2025,E,Industrial,4,SEMIMANUFACTURAS,43,PRODUCTOS QUIMICOS,434,PLASTICOS,4342,MANUFACTURAS PLASTICAS,6995.98,"Francia, Portugal, Alemania",3.5,"Francia, Alemania, Italia",5.3,"Francia, Portugal, Alemania",-3,"Francia, Portugal, Alemania",2.7
2025,E,Industrial,4,SEMIMANUFACTURAS,43,PRODUCTOS QUIMICOS,435,ABONOS,4350,ABONOS,1421.07,"Francia, Portugal, Alemania",3.5,"Francia, Alemania, Italia",5.3,"Portugal, Francia, Brasil",3.2,"Portugal, Francia, Brasil",3.2
2025,E,Industrial,4,SEMIMANUFACTURAS,43,PRODUCTOS QUIMICOS,436,COLORANTES Y CURTIENTES,4360,COLORANTES Y CURTIENTES,2940.81,"Francia, Portugal, Alemania",3.5,"Francia, Alemania, Italia",5.3,"Italia, Portugal, Francia",-2.1,"Italia, Portugal, Francia",-2.1
2025,E,Industrial,4,SEMIMANUFACTURAS,43,PRODUCTOS QUIMICOS,437,ACEITES ESENCIALES Y PERFUMADO,4370,ACEITES ESENCIALES Y PERFUMADO,11302.37,"Francia, Portugal, Alemania",3.5,"Francia, Alemania, Italia",5.3,"Francia, Portugal, Estados Unidos",6.7,"Francia, Portugal, Estados Unidos",6.7
2025,E,Industrial,4,SEMIMANUFACTURAS,43,PRODUCTOS QUIMICOS,438,OTROS PRODUCTOS QUIMICOS,4380,OTROS PRODUCTOS QUIMICOS,6135.93,"Francia, Portugal, Alemania",3.5,"Francia, Alemania, Italia",5.3,"Francia, Italia, Alemania",-2.1,"Francia, Italia, Alemania",-2.1
2025,E,Industrial,4,SEMIMANUFACTURAS,44,OTRAS SEMIMANUFACTURAS,441,PAPEL,4410,PAPEL,4976.97,"Francia, Portugal, Alemania",3.5,"Francia, Portugal, Estados Unidos",-0.7,"Francia, Portugal, Italia",-1.6,"Francia, Portugal, Italia",-1.6
2025,E,Industrial,4,SEMIMANUFACTURAS,44,OTRAS SEMIMANUFACTURAS,442,MATERIAL DE CONSTRUCCION,4421,CAL Y CEMENTO,1180.07,"Francia, Portugal, Alemania",3.5,"Francia, Portugal, Estados Unidos",-0.7,"Francia, Estados Unidos, Portugal",-1.5,"Francia, Reino Unido, Portugal",-4.8
2025,E,Industrial,4,SEMIMANUFACTURAS,44,OTRAS SEMIMANUFACTURAS,442,MATERIAL DE CONSTRUCCION,4422,OTROS MAT. DE CONSTRUCCION,5621.82,"Francia, Portugal, Alemania",3.5,"Francia, Portugal, Estados Unidos",-0.7,"Francia, Estados Unidos, Portugal",-1.5,"Estados Unidos, Francia, Reino Unido",-1.4
2025,E,Industrial,4,SEMIMANUFACTURAS,44,OTRAS SEMIMANUFACTURAS,442,MATERIAL DE CONSTRUCCION,4423,VIDRIO,918.88,"Francia, Portugal, Alemania",3.5,"Francia, Portugal, Estados Unidos",-0.7,"Francia, Estados Unidos, Portugal",-1.5,"Portugal, Francia, Alemania",2.6
2025,E,Industrial,4,SEMIMANUFACTURAS,44,OTRAS SEMIMANUFACTURAS,443,NEUMATICOS Y CAMARAS,4430,NEUMATICOS Y CAMARAS,3604.09,"Francia, Portugal, Alemania",3.5,"Francia, Portugal, Estados Unidos",-0.7,"Francia, Alemania, Portugal",1.2,"Francia, Alemania, Portugal",1.2
2025,E,Industrial,4,SEMIMANUFACTURAS,44,OTRAS SEMIMANUFACTURAS,444,RESTO OTRAS SEMIMANUFACTURAS,4440,RESTO OTRAS SEMIMANUFACTURAS,3251.65,"Francia, Portugal, Alemania",3.5,"Francia, Portugal, Estados Unidos",-0.7,"Francia, Portugal, Alemania",0.7,"Francia, Portugal, Alemania",0.7
2025,E,Industrial,5,BIENES DE EQUIPO,51,MAQ. ESPECIFICA CIERTAS INDUST,511,MAQUINARIAS AGRICOLA,5110,MAQUINARIAS AGRICOLA,809.65,"Francia, Alemania, Portugal",1.4,"Francia, Estados Unidos, Alemania",2.1,"Francia, Portugal, Estados Unidos",11.8,"Francia, Portugal, Estados Unidos",11.8
2025,E,Industrial,5,BIENES DE EQUIPO,51,MAQ. ESPECIFICA CIERTAS INDUST,512,MAQUINARIA OBRAS PUBLICAS,5120,MAQUINARIA OBRAS PUBLICAS,568.24,"Francia, Alemania, Portugal",1.4,"Francia, Estados Unidos, Alemania",2.1,"Portugal, Francia, Estados Unidos",1.5,"Portugal, Francia, Estados Unidos",1.5
2025,E,Industrial,5,BIENES DE EQUIPO,51,MAQ. ESPECIFICA CIERTAS INDUST,513,MAQUINARIA TEXTIL,5130,MAQUINARIA TEXTIL,344.51,"Francia, Alemania, Portugal",1.4,"Francia, Estados Unidos, Alemania",2.1,"Estados Unidos, Portugal, Francia",3.2,"Estados Unidos, Portugal, Francia",3.2
2025,E,Industrial,5,BIENES DE EQUIPO,51,MAQ. ESPECIFICA CIERTAS INDUST,514,MAQUINARIA PARA TRABAJAR METAL,5140,MAQUINARIA PARA TRABAJAR METAL,1747.35,"Francia, Alemania, Portugal",1.4,"Francia, Estados Unidos, Alemania",2.1,"Estados Unidos, Alemania, México",-1.9,"Estados Unidos, Alemania, México",-1.9
2025,E,Industrial,5,BIENES DE EQUIPO,51,MAQ. ESPECIFICA CIERTAS INDUST,515,MAQ. PARA CIERTAS INDUSTRIAS,5150,MAQ. PARA CIERTAS INDUSTRIAS,2719.46,"Francia, Alemania, Portugal",1.4,"Francia, Estados Unidos, Alemania",2.1,"Estados Unidos, Portugal, Francia",-1.9,"Estados Unidos, Portugal, Francia",-1.9
2025,E,Industrial,5,BIENES DE EQUIPO,51,MAQ. ESPECIFICA CIERTAS INDUST,516,MAQ. PARA USO GRAL INDUSTRIA,5160,MAQ. PARA USO GRAL INDUSTRIA,12901.06,"Francia, Alemania, Portugal",1.4,"Francia, Estados Unidos, Alemania",2.1,"Francia, Alemania, Portugal",3,"Francia, Alemania, Portugal",3
2025,E,Industrial,5,BIENES DE EQUIPO,52,EQUIPO OFICINA Y TELECOMUNIC.,521,EQUIPO DE OFICINA,5210,EQUIPO DE OFICINA,428.73,"Francia, Alemania, Portugal",1.4,"Portugal, Alemania, Italia",11.5,"Portugal, Estados Unidos, Países Bajos",2.7,"Portugal, Estados Unidos, Países Bajos",2.7
2025,E,Industrial,5,BIENES DE EQUIPO,52,EQUIPO OFICINA Y TELECOMUNIC.,522,MAQ. AUTOMATIZACION DATOS,5220,MAQ. AUTOMATIZACION DATOS,1354.21,"Francia, Alemania, Portugal",1.4,"Portugal, Alemania, Italia",11.5,"Portugal, Alemania, Francia",16.2,"Portugal, Alemania, Francia",16.2
2025,E,Industrial,5,BIENES DE EQUIPO,52,EQUIPO OFICINA Y TELECOMUNIC.,523,EQUIPO TELECOMUNICACION,5230,EQUIPO TELECOMUNICACION,3756.79,"Francia, Alemania, Portugal",1.4,"Portugal, Alemania, Italia",11.5,"Portugal, Alemania, Italia",11,"Portugal, Alemania, Italia",11
2025,E,Industrial,5,BIENES DE EQUIPO,53,MATERIAL TRANSPORTE,531,MATERIAL FERROVIARIO,5310,MATERIAL FERROVIARIO,2136.61,"Francia, Alemania, Portugal",1.4,"Francia, Alemania, Italia",-10.5,"Alemania, Emiratos Árabes Unidos, Reino Unido",9.8,"Alemania, Emiratos Árabes Unidos, Reino Unido",9.8
2025,E,Industrial,5,BIENES DE EQUIPO,53,MATERIAL TRANSPORTE,532,VEHIC. TRANS. MERCANCIAS CARR.,5320,VEHIC. TRANS. MERCANCIAS CARR.,7131,"Francia, Alemania, Portugal",1.4,"Francia, Alemania, Italia",-10.5,"Italia, Francia, Alemania",-11,"Italia, Francia, Alemania",-11
2025,E,Industrial,5,BIENES DE EQUIPO,53,MATERIAL TRANSPORTE,533,BUQUES,5330,BUQUES,895.96,"Francia, Alemania, Portugal",1.4,"Francia, Alemania, Italia",-10.5,"Gibraltar, Noruega, Reino Unido",7.8,"Gibraltar, Noruega, Reino Unido",7.8
2025,E,Industrial,5,BIENES DE EQUIPO,53,MATERIAL TRANSPORTE,534,AERONAVES,5340,AERONAVES,5279.45,"Francia, Alemania, Portugal",1.4,"Francia, Alemania, Italia",-10.5,"Alemania, Francia, Reino Unido",-18.3,"Alemania, Francia, Reino Unido",-18.3
2025,E,Industrial,5,BIENES DE EQUIPO,54,OTROS BIENES DE EQUIPO,541,EQUIPO GENERADOR DE FUERZA,5410,EQUIPO GENERADOR DE FUERZA,4511.4,"Francia, Alemania, Portugal",1.4,"Francia, Alemania, Estados Unidos",5.7,"Reino Unido, Estados Unidos, Bélgica",11.8,"Reino Unido, Estados Unidos, Bélgica",11.8
2025,E,Industrial,5,BIENES DE EQUIPO,54,OTROS BIENES DE EQUIPO,542,APARATOS ELECTRICOS,5421,MOTORES ELECTRICOS,1475.31,"Francia, Alemania, Portugal",1.4,"Francia, Alemania, Estados Unidos",5.7,"Francia, Alemania, Estados Unidos",7.1,"Alemania, Estados Unidos, Francia",5.4
2025,E,Industrial,5,BIENES DE EQUIPO,54,OTROS BIENES DE EQUIPO,542,APARATOS ELECTRICOS,5422,TRANSFORMADORES ELECTRICOS,2814.79,"Francia, Alemania, Portugal",1.4,"Francia, Alemania, Estados Unidos",5.7,"Francia, Alemania, Estados Unidos",7.1,"Estados Unidos, Chile, Australia",20
2025,E,Industrial,5,BIENES DE EQUIPO,54,OTROS BIENES DE EQUIPO,542,APARATOS ELECTRICOS,5423,OTROS APARATOS ELECTRICOS,12063.04,"Francia, Alemania, Portugal",1.4,"Francia, Alemania, Estados Unidos",5.7,"Francia, Alemania, Estados Unidos",7.1,"Francia, Alemania, Portugal",4.7
2025,E,Industrial,5,BIENES DE EQUIPO,54,OTROS BIENES DE EQUIPO,543,APARATOS DE PRECISION,5430,APARATOS DE PRECISION,3337.53,"Francia, Alemania, Portugal",1.4,"Francia, Alemania, Estados Unidos",5.7,"Portugal, Francia, Alemania",9.3,"Portugal, Francia, Alemania",9.3
2025,E,Industrial,5,BIENES DE EQUIPO,54,OTROS BIENES DE EQUIPO,544,RESTO BIENES DE EQUIPO,5440,RESTO BIENES DE EQUIPO,10743.99,"Francia, Alemania, Portugal",1.4,"Francia, Alemania, Estados Unidos",5.7,"Francia, Alemania, Portugal",0.3,"Francia, Alemania, Portugal",0.3
2025,E,Industrial,6,SECTOR AUTOMOVIL,61,AUTOMOVILES Y MOTOS,610,AUTOMOVILES Y MOTOS,6100,AUTOMOVILES Y MOTOS,36460.59,"Alemania, Francia, Reino Unido",-7.1,"Alemania, Francia, Reino Unido",-6.1,"Alemania, Francia, Reino Unido",-6.1,"Alemania, Francia, Reino Unido",-6.1
2025,E,Industrial,6,SECTOR AUTOMOVIL,62,COMPONENTES DEL AUTOMOVIL,620,COMPONENTES DEL AUTOMOVIL,6200,COMPONENTES DEL AUTOMOVIL,12977.17,"Alemania, Francia, Reino Unido",-7.1,"Alemania, Francia, Marruecos",-9.9,"Alemania, Francia, Marruecos",-9.9,"Alemania, Francia, Marruecos",-9.9
2025,E,Industrial,7,BIENES DE CONSUMO DURADERO,71,ELECTRODOMESTICOS,710,ELECTRODOMESTICOS,7100,ELECTRODOMESTICOS,1993.36,"Francia, Portugal, Alemania",8,"Portugal, Alemania, Francia",7.5,"Portugal, Alemania, Francia",7.5,"Portugal, Alemania, Francia",7.5
2025,E,Industrial,7,BIENES DE CONSUMO DURADERO,72,ELECTRONICA DE CONSUMO,720,ELECTRONICA DE CONSUMO,7200,ELECTRONICA DE CONSUMO,395.72,"Francia, Portugal, Alemania",8,"Portugal, Alemania, Francia",40.2,"Portugal, Alemania, Francia",40.2,"Portugal, Alemania, Francia",40.2
2025,E,Industrial,7,BIENES DE CONSUMO DURADERO,73,MUEBLES,730,MUEBLES,7300,MUEBLES,3267.02,"Francia, Portugal, Alemania",8,"Francia, Portugal, Alemania",5,"Francia, Portugal, Alemania",5,"Francia, Portugal, Alemania",5
2025,E,Industrial,7,BIENES DE CONSUMO DURADERO,74,OTROS BIENES CONSUMO DURADERO,740,OTROS BIENES CONSUMO DURADERO,7400,OTROS BIENES CONSUMO DURADERO,717.47,"Francia, Portugal, Alemania",8,"Francia, Portugal, Alemania",9.5,"Francia, Portugal, Alemania",9.5,"Francia, Portugal, Alemania",9.5
2025,E,Industrial,8,MANUFACTURAS DE CONSUMO,81,TEXTILES Y CONFECCION,811,FIBRAS TEXTILES,8110,FIBRAS TEXTILES,300.71,"Francia, Italia, Portugal",3.8,"Francia, Italia, Portugal",1.7,"Bélgica, Emiratos Árabes Unidos, Pakistán",6.1,"Bélgica, Emiratos Árabes Unidos, Pakistán",6.1
2025,E,Industrial,8,MANUFACTURAS DE CONSUMO,81,TEXTILES Y CONFECCION,812,HILADOS,8120,HILADOS,402.15,"Francia, Italia, Portugal",3.8,"Francia, Italia, Portugal",1.7,"Italia, Alemania, Francia",-6.7,"Italia, Alemania, Francia",-6.7
2025,E,Industrial,8,MANUFACTURAS DE CONSUMO,81,TEXTILES Y CONFECCION,813,TEJIDOS,8130,TEJIDOS,2007.33,"Francia, Italia, Portugal",3.8,"Francia, Italia, Portugal",1.7,"Marruecos, Francia, Italia",-4.6,"Marruecos, Francia, Italia",-4.6
2025,E,Industrial,8,MANUFACTURAS DE CONSUMO,81,TEXTILES Y CONFECCION,814,VESTUARIO,8141,ROPA DE PUNTO,2076.4,"Francia, Italia, Portugal",3.8,"Francia, Italia, Portugal",1.7,"Francia, Italia, Polonia",2.3,"Francia, Italia, Portugal",4.3
2025,E,Industrial,8,MANUFACTURAS DE CONSUMO,81,TEXTILES Y CONFECCION,814,VESTUARIO,8142,ROPA NO DE PUNTO,6396.87,"Francia, Italia, Portugal",3.8,"Francia, Italia, Portugal",1.7,"Francia, Italia, Polonia",2.3,"Francia, Polonia, Italia",-1.1
2025,E,Industrial,8,MANUFACTURAS DE CONSUMO,81,TEXTILES Y CONFECCION,814,VESTUARIO,8143,RESTO DE PRENDAS,6273.38,"Francia, Italia, Portugal",3.8,"Francia, Italia, Portugal",1.7,"Francia, Italia, Polonia",2.3,"Francia, Italia, Portugal",5.4
2025,E,Industrial,8,MANUFACTURAS DE CONSUMO,81,TEXTILES Y CONFECCION,815,RESTO TEXTILES,8150,RESTO TEXTILES,1960.73,"Francia, Italia, Portugal",3.8,"Francia, Italia, Portugal",1.7,"Francia, Portugal, Marruecos",4.7,"Francia, Portugal, Marruecos",4.7
2025,E,Industrial,8,MANUFACTURAS DE CONSUMO,82,CALZADO,820,CALZADO,8200,CALZADO,3606.34,"Francia, Italia, Portugal",3.8,"Francia, Italia, Alemania",-1.6,"Francia, Italia, Alemania",-1.6,"Francia, Italia, Alemania",-1.6
