"year","flujo","macro_sector","lv1","lit_lv1","lv2","lit_lv2","lv3","lit_lv3","total_millones","top_paises_lv1","tva_lv1","top_paises_lv2","tva_lv2","top_paises_lv3","tva_lv3"
2021,"E","Agroalimentario","25","Industrias agroalimentarias","2511","Industrias agroalimentarias","251115","Especias",358.99,"Francia, Portugal, Estados Unidos",NA,"Francia, Portugal, Estados Unidos",NA,"Estados Unidos, Francia, Reino Unido",NA
2021,"E","Agroalimentario","25","Industrias agroalimentarias","2511","Industrias agroalimentarias","251116","Gomas, resinas y demás jugos y extractos vegeta",610.83,"Francia, Portugal, Estados Unidos",NA,"Francia, Portugal, Estados Unidos",NA,"Estados Unidos, Alemania, Dinamarca",NA
2021,"E","Agroalimentario","25","Industrias agroalimentarias","2511","Industrias agroalimentarias","251117","Articulos sin cacao de confitería",603.58,"Francia, Portugal, Estados Unidos",NA,"Francia, Portugal, Estados Unidos",NA,"Estados Unidos, Francia, Reino Unido",NA
2021,"E","Agroalimentario","25","Industrias agroalimentarias","2511","Industrias agroalimentarias","251118","Chocolate y preparaciones alimenticias con caca",499.46,"Francia, Portugal, Estados Unidos",NA,"Francia, Portugal, Estados Unidos",NA,"Francia, Portugal, Reino Unido",NA
2021,"E","Agroalimentario","25","Industrias agroalimentarias","2511","Industrias agroalimentarias","251119","Pastas alimenticias",165.86,"Francia, Portugal, Estados Unidos",NA,"Francia, Portugal, Estados Unidos",NA,"Francia, Portugal, Países Bajos",NA
2021,"E","Agroalimentario","25","Industrias agroalimentarias","2511","Industrias agroalimentarias","251120","Panadería, pastelería y galletería",1291.11,"Francia, Portugal, Estados Unidos",NA,"Francia, Portugal, Estados Unidos",NA,"Portugal, Francia, Reino Unido",NA
2021,"E","Agroalimentario","25","Industrias agroalimentarias","2511","Industrias agroalimentarias","251121","Otras preparaciones a base de harina y cereales",561.59,"Francia, Portugal, Estados Unidos",NA,"Francia, Portugal, Estados Unidos",NA,"Francia, Italia, Portugal",NA
2021,"E","Agroalimentario","25","Industrias agroalimentarias","2511","Industrias agroalimentarias","251122","Salsas y sopas",543.78,"Francia, Portugal, Estados Unidos",NA,"Francia, Portugal, Estados Unidos",NA,"Francia, Reino Unido, Italia",NA
2021,"E","Agroalimentario","25","Industrias agroalimentarias","2511","Industrias agroalimentarias","251123","Helados",159.41,"Francia, Portugal, Estados Unidos",NA,"Francia, Portugal, Estados Unidos",NA,"Portugal, Italia, Francia",NA
2021,"E","Agroalimentario","25","Industrias agroalimentarias","2511","Industrias agroalimentarias","251124","Batidos y postres lácteos",104.14,"Francia, Portugal, Estados Unidos",NA,"Francia, Portugal, Estados Unidos",NA,"Portugal, Reino Unido, Italia",NA
2021,"E","Agroalimentario","AR","AgricolasSinClasificar","AARR","AgricolasSinClasificar","RESTO","AgricolasSinClasificar",393.8,"China, Francia, Alemania",NA,"China, Francia, Alemania",NA,"China, Francia, Alemania",NA
2022,"E","Agroalimentario","11","Sectores Cárnicos","1111","Bovino","111111","Animales vivos de bovinos",227.02,"China, Francia, Portugal",11.5,"Portugal, Italia, Francia",27.3,"Líbano, Portugal, Italia",-8.9
2022,"E","Agroalimentario","11","Sectores Cárnicos","1111","Bovino","111112","Carne fresca o refrigerada de  bovino",955.79,"China, Francia, Portugal",11.5,"Portugal, Italia, Francia",27.3,"Portugal, Italia, Francia",39.2
2022,"E","Agroalimentario","11","Sectores Cárnicos","1111","Bovino","111113","Carne congelada de  bovino",257.72,"China, Francia, Portugal",11.5,"Portugal, Italia, Francia",27.3,"Francia, Portugal, Marruecos",26.2
2022,"E","Agroalimentario","11","Sectores Cárnicos","1111","Bovino","111114","Preparaciones y despojos de  bovino",55.74,"China, Francia, Portugal",11.5,"Portugal, Italia, Francia",27.3,"Portugal, Francia, Italia",86.3
2022,"E","Agroalimentario","11","Sectores Cárnicos","1111","Bovino","111115","Despojos de bovino",71.09,"China, Francia, Portugal",11.5,"Portugal, Italia, Francia",27.3,"Portugal, Francia, Japón",15.7
2022,"E","Agroalimentario","11","Sectores Cárnicos","1112","Ovino-caprino","111211","Animales vivos de  ovino-caprino",183.88,"China, Francia, Portugal",11.5,"Francia, Jordania, Italia",18.1,"Jordania, Arabia Saudí, Francia",41.3
2022,"E","Agroalimentario","11","Sectores Cárnicos","1112","Ovino-caprino","111212","Carne de ovino-caprino",304.67,"China, Francia, Portugal",11.5,"Francia, Jordania, Italia",18.1,"Francia, Italia, Israel",8.2
2022,"E","Agroalimentario","11","Sectores Cárnicos","1112","Ovino-caprino","111213","Preparaciones de  ovino-caprino",1.72,"China, Francia, Portugal",11.5,"Francia, Jordania, Italia",18.1,"Portugal, Cuba, Francia",-26.2
2022,"E","Agroalimentario","11","Sectores Cárnicos","1112","Ovino-caprino","111214","Despojos",10.76,"China, Francia, Portugal",11.5,"Francia, Jordania, Italia",18.1,"Grecia, Francia, Italia",4.1
2022,"E","Agroalimentario","11","Sectores Cárnicos","1113","Porcino","111311","Animales vivos de porcino",158.54,"China, Francia, Portugal",11.5,"China, Francia, Japón",7.7,"Portugal, Alemania, Italia",28.6
2022,"E","Agroalimentario","11","Sectores Cárnicos","1113","Porcino","111312","Carne fresca y refrigerada de porcino",2358.82,"China, Francia, Portugal",11.5,"China, Francia, Japón",7.7,"Francia, Italia, Portugal",37.6
2022,"E","Agroalimentario","11","Sectores Cárnicos","1113","Porcino","111313","Carne congelada de  porcino",3483.1,"China, Francia, Portugal",11.5,"China, Francia, Japón",7.7,"China, Japón, Corea del Sur",-8
2022,"E","Agroalimentario","11","Sectores Cárnicos","1113","Porcino","111314","Tocino de porcino",154.22,"China, Francia, Portugal",11.5,"China, Francia, Japón",7.7,"Filipinas, China, Alemania",-14
2022,"E","Agroalimentario","11","Sectores Cárnicos","1113","Porcino","111315","Jamones y paleta de porcino",642.93,"China, Francia, Portugal",11.5,"China, Francia, Japón",7.7,"Francia, Alemania, Italia",13.1
2022,"E","Agroalimentario","11","Sectores Cárnicos","1113","Porcino","111316","Preparaciones de  porcino",814.77,"China, Francia, Portugal",11.5,"China, Francia, Japón",7.7,"Francia, Reino Unido, Portugal",18.2
2022,"E","Agroalimentario","11","Sectores Cárnicos","1113","Porcino","111317","Despojos de  porcino",809.75,"China, Francia, Portugal",11.5,"China, Francia, Japón",7.7,"China, Filipinas, Francia",6.5
2022,"E","Agroalimentario","11","Sectores Cárnicos","1114","Aves y huevos","111411","Animales vivos de  aves",84.55,"China, Francia, Portugal",11.5,"Francia, Portugal, Italia",21.7,"Portugal, Marruecos, Argelia",6.9
2022,"E","Agroalimentario","11","Sectores Cárnicos","1114","Aves y huevos","111412","Carne de aves",482.61,"China, Francia, Portugal",11.5,"Francia, Portugal, Italia",21.7,"Francia, Portugal, Italia",16.5
2022,"E","Agroalimentario","11","Sectores Cárnicos","1114","Aves y huevos","111413","Huevos y Ovoproductos",320.88,"China, Francia, Portugal",11.5,"Francia, Portugal, Italia",21.7,"Francia, Portugal, México",30.1
2022,"E","Agroalimentario","11","Sectores Cárnicos","1114","Aves y huevos","111414","Preparados  de aves",140.84,"China, Francia, Portugal",11.5,"Francia, Portugal, Italia",21.7,"Portugal, Reino Unido, Polonia",33.3
2022,"E","Agroalimentario","11","Sectores Cárnicos","1115","Otros animales","111511","Otros animales vivos",84.66,"China, Francia, Portugal",11.5,"Italia, Francia, Países Bajos",7.2,"Países Bajos, Francia, Emiratos Árabes Unidos",11.9
2022,"E","Agroalimentario","11","Sectores Cárnicos","1115","Otros animales","111512","Carne de otros animales",124.09,"China, Francia, Portugal",11.5,"Italia, Francia, Países Bajos",7.2,"Italia, Francia, Alemania",4.2
2022,"E","Agroalimentario","12","Lácteos","1211","Lácteos","121111","Leche",436.71,"Francia, Portugal, Italia",31.6,"Francia, Portugal, Italia",31.6,"Francia, Portugal, China",3.9
2022,"E","Agroalimentario","12","Lácteos","1211","Lácteos","121112","Mantequilla",150.32,"Francia, Portugal, Italia",31.6,"Francia, Portugal, Italia",31.6,"Italia, Francia, Portugal",62.3
2022,"E","Agroalimentario","12","Lácteos","1211","Lácteos","121113","Quesos",705.9,"Francia, Portugal, Italia",31.6,"Francia, Portugal, Italia",31.6,"Francia, Portugal, Estados Unidos",25.5
2022,"E","Agroalimentario","12","Lácteos","1211","Lácteos","121114","Yogures y lactosueros",357.24,"Francia, Portugal, Italia",31.6,"Francia, Portugal, Italia",31.6,"Portugal, Francia, Italia",100.5
2022,"E","Agroalimentario","13","Pesca","1311","Pesca","131111","Peces vivos",35.84,"Italia, Portugal, Francia",16,"Italia, Portugal, Francia",16,"Francia, Italia, Suecia",-41.7
2022,"E","Agroalimentario","13","Pesca","1311","Pesca","131112","Pescado fresco",813.59,"Italia, Portugal, Francia",16,"Italia, Portugal, Francia",16,"Italia, Portugal, Francia",26.7
2022,"E","Agroalimentario","13","Pesca","1311","Pesca","131113","Pescado congelado",1300.15,"Italia, Portugal, Francia",16,"Italia, Portugal, Francia",16,"Italia, Portugal, Francia",23.4
2022,"E","Agroalimentario","13","Pesca","1311","Pesca","131114","Moluscos, crustáceos y otros invertebrados acuá",1792.99,"Italia, Portugal, Francia",16,"Italia, Portugal, Francia",16,"Italia, Portugal, Francia",14.7
2022,"E","Agroalimentario","13","Pesca","1311","Pesca","131115","Los demás preparados de productos de la pesca",114.42,"Italia, Portugal, Francia",16,"Italia, Portugal, Francia",16,"Italia, Portugal, Francia",-7.4
2022,"E","Agroalimentario","13","Pesca","1311","Pesca","131116","Conservas de pescados",965.04,"Italia, Portugal, Francia",16,"Italia, Portugal, Francia",16,"Italia, Francia, Portugal",8.9
2022,"E","Agroalimentario","13","Pesca","1311","Pesca","131117","Conservas de moluscos y crustaceos",292.75,"Italia, Portugal, Francia",16,"Italia, Portugal, Francia",16,"Francia, Estados Unidos, Italia",16.1
2022,"E","Agroalimentario","14","Cereales y productos de molinera","1411","Cereales","141111","Trigo",175.51,"Portugal, Francia, Túnez",26.1,"Portugal, Francia, Túnez",26.1,"Túnez, Portugal, Libia",50.3
2022,"E","Agroalimentario","14","Cereales y productos de molinera","1411","Cereales","141112","Cebada",46.45,"Portugal, Francia, Túnez",26.1,"Portugal, Francia, Túnez",26.1,"Túnez, Portugal, Francia",-35.1
2022,"E","Agroalimentario","14","Cereales y productos de molinera","1411","Cereales","141113","Maiz",109.36,"Portugal, Francia, Túnez",26.1,"Portugal, Francia, Túnez",26.1,"Francia, Portugal, Reino Unido",50.8
2022,"E","Agroalimentario","14","Cereales y productos de molinera","1411","Cereales","141114","Arroz",226.29,"Portugal, Francia, Túnez",26.1,"Portugal, Francia, Túnez",26.1,"Bélgica, Francia, Reino Unido",40
2022,"E","Agroalimentario","14","Cereales y productos de molinera","1411","Cereales","141115","Otros cereales",29.71,"Portugal, Francia, Túnez",26.1,"Portugal, Francia, Túnez",26.1,"Portugal, Francia, Suecia",-6
2022,"E","Agroalimentario","14","Cereales y productos de molinera","1411","Cereales","141116","Harina de trigo",61.18,"Portugal, Francia, Túnez",26.1,"Portugal, Francia, Túnez",26.1,"Portugal, Francia, Austria",61.7
2022,"E","Agroalimentario","14","Cereales y productos de molinera","1411","Cereales","141117","Otras harinas",25.59,"Portugal, Francia, Túnez",26.1,"Portugal, Francia, Túnez",26.1,"Portugal, Francia, Italia",53.5
2022,"E","Agroalimentario","14","Cereales y productos de molinera","1411","Cereales","141118","Malta",33.44,"Portugal, Francia, Túnez",26.1,"Portugal, Francia, Túnez",26.1,"Portugal, Túnez, Colombia",0.6
2022,"E","Agroalimentario","14","Cereales y productos de molinera","1411","Cereales","141119","Almidón",104.45,"Portugal, Francia, Túnez",26.1,"Portugal, Francia, Túnez",26.1,"Francia, Portugal, Reino Unido",55.5
2022,"E","Agroalimentario","14","Cereales y productos de molinera","1411","Cereales","141120","Grañones y sémola de trigo",32.35,"Portugal, Francia, Túnez",26.1,"Portugal, Francia, Túnez",26.1,"Francia, Mali, Senegal",-18.9
2022,"E","Agroalimentario","14","Cereales y productos de molinera","1411","Cereales","141121","Otros productos de cereales",155.57,"Portugal, Francia, Túnez",26.1,"Portugal, Francia, Túnez",26.1,"Francia, Portugal, Reino Unido",8.2
2022,"E","Agroalimentario","15","Industrias alimentarias y piensos","1511","Industrias alimentarias","151111","Residuos de porductos alimentarios",547.48,"Francia, Portugal, Italia",12.4,"Francia, Portugal, Italia",12.4,"Francia, Portugal, Italia",18.2
2022,"E","Agroalimentario","15","Industrias alimentarias y piensos","1511","Industrias alimentarias","151112","Piensos",1117.24,"Francia, Portugal, Italia",12.4,"Francia, Portugal, Italia",12.4,"Portugal, Francia, Italia",9.7
2022,"E","Agroalimentario","16","Flores y plantas","1611","Flores y plantas","161111","Flores y plantas",606.55,"Francia, Países Bajos, Portugal",6.2,"Francia, Países Bajos, Portugal",6.2,"Francia, Países Bajos, Portugal",6.2
2022,"E","Agroalimentario","17","Hortalizas y legumbres","1711","Hortalizas y legumbres","171112","Pimiento",1400.47,"Alemania, Francia, Reino Unido",17.9,"Alemania, Francia, Reino Unido",17.9,"Alemania, Reino Unido, Francia",5.6
2022,"E","Agroalimentario","17","Hortalizas y legumbres","1711","Hortalizas y legumbres","171113","Pepino",949.18,"Alemania, Francia, Reino Unido",17.9,"Alemania, Francia, Reino Unido",17.9,"Alemania, Reino Unido, Países Bajos",31.1
2022,"E","Agroalimentario","17","Hortalizas y legumbres","1711","Hortalizas y legumbres","171114","Lechuga",911.3,"Alemania, Francia, Reino Unido",17.9,"Alemania, Francia, Reino Unido",17.9,"Alemania, Francia, Reino Unido",3.4
2022,"E","Agroalimentario","17","Hortalizas y legumbres","1711","Hortalizas y legumbres","171115","Patata",141.14,"Alemania, Francia, Reino Unido",17.9,"Alemania, Francia, Reino Unido",17.9,"Portugal, Francia, Alemania",24.7
2022,"E","Agroalimentario","17","Hortalizas y legumbres","1711","Hortalizas y legumbres","171116","Cebolla",180.16,"Alemania, Francia, Reino Unido",17.9,"Alemania, Francia, Reino Unido",17.9,"Alemania, Reino Unido, Portugal",27
2022,"E","Agroalimentario","17","Hortalizas y legumbres","1711","Hortalizas y legumbres","171117","Ajos",382.81,"Alemania, Francia, Reino Unido",17.9,"Alemania, Francia, Reino Unido",17.9,"Alemania, Estados Unidos, Reino Unido",-6.5
2022,"E","Agroalimentario","17","Hortalizas y legumbres","1711","Hortalizas y legumbres","171118","Zanahoria",61.67,"Alemania, Francia, Reino Unido",17.9,"Alemania, Francia, Reino Unido",17.9,"Francia, Alemania, Países Bajos",-25.8
2022,"E","Agroalimentario","17","Hortalizas y legumbres","1711","Hortalizas y legumbres","171119","Las demas hortalizas frescas",1974.56,"Alemania, Francia, Reino Unido",17.9,"Alemania, Francia, Reino Unido",17.9,"Alemania, Reino Unido, Francia",47.1
2022,"E","Agroalimentario","17","Hortalizas y legumbres","1711","Hortalizas y legumbres","171120","Hortalizas congeladas",716.82,"Alemania, Francia, Reino Unido",17.9,"Alemania, Francia, Reino Unido",17.9,"Francia, Alemania, Italia",6.7
2022,"E","Agroalimentario","17","Hortalizas y legumbres","1711","Hortalizas y legumbres","171121","Hortalizas conservadas o secas",140.29,"Alemania, Francia, Reino Unido",17.9,"Alemania, Francia, Reino Unido",17.9,"Alemania, Estados Unidos, Francia",16.1
2022,"E","Agroalimentario","17","Hortalizas y legumbres","1711","Hortalizas y legumbres","171122","Legumbres",42.7,"Alemania, Francia, Reino Unido",17.9,"Alemania, Francia, Reino Unido",17.9,"Países Bajos, Alemania, Portugal",2.1
2022,"E","Agroalimentario","18","Frutas","1811","Frutas","181111","Cítricos",3607.34,"Alemania, Francia, Reino Unido",-0.3,"Alemania, Francia, Reino Unido",-0.3,"Alemania, Francia, Reino Unido",3.1
2022,"E","Agroalimentario","18","Frutas","1811","Frutas","181112","Melones y sandías",827.54,"Alemania, Francia, Reino Unido",-0.3,"Alemania, Francia, Reino Unido",-0.3,"Alemania, Francia, Reino Unido",12.9
2022,"E","Agroalimentario","18","Frutas","1811","Frutas","181114","Fresas",726.03,"Alemania, Francia, Reino Unido",-0.3,"Alemania, Francia, Reino Unido",-0.3,"Alemania, Reino Unido, Francia",0.5
2022,"E","Agroalimentario","18","Frutas","1811","Frutas","181115","Los demás frutos rojos",988.48,"Alemania, Francia, Reino Unido",-0.3,"Alemania, Francia, Reino Unido",-0.3,"Alemania, Reino Unido, Países Bajos",0.1
2022,"E","Agroalimentario","18","Frutas","1811","Frutas","181116","Caquis",164.62,"Alemania, Francia, Reino Unido",-0.3,"Alemania, Francia, Reino Unido",-0.3,"Alemania, Italia, Francia",-19.1
2022,"E","Agroalimentario","18","Frutas","1811","Frutas","181117","Manzanas, peras y membrillos",179.35,"Alemania, Francia, Reino Unido",-0.3,"Alemania, Francia, Reino Unido",-0.3,"Marruecos, Francia, Italia",-15.6
2022,"E","Agroalimentario","18","Frutas","1811","Frutas","181118","Plátano",12.43,"Alemania, Francia, Reino Unido",-0.3,"Alemania, Francia, Reino Unido",-0.3,"Portugal, Francia, Rumanía",97.9
2022,"E","Agroalimentario","18","Frutas","1811","Frutas","181119","Almendras y avellanas",611.52,"Alemania, Francia, Reino Unido",-0.3,"Alemania, Francia, Reino Unido",-0.3,"Alemania, Italia, Francia",-8.5
2022,"E","Agroalimentario","18","Frutas","1811","Frutas","181120","Uva",401.04,"Alemania, Francia, Reino Unido",-0.3,"Alemania, Francia, Reino Unido",-0.3,"Reino Unido, Alemania, Francia",-8.1
2022,"E","Agroalimentario","18","Frutas","1811","Frutas","181121","Las demás frutas frescas y desecadas y demás fr",1280.79,"Alemania, Francia, Reino Unido",-0.3,"Alemania, Francia, Reino Unido",-0.3,"Francia, Alemania, Portugal",-6.7
2022,"E","Agroalimentario","18","Frutas","1811","Frutas","181122","Frutas congeladas",94.96,"Alemania, Francia, Reino Unido",-0.3,"Alemania, Francia, Reino Unido",-0.3,"Francia, Alemania, Reino Unido",11.9
2022,"E","Agroalimentario","18","Frutas","1811","Frutas","181123","Frutas conservadas provisionalmente y cortezas",57.06,"Alemania, Francia, Reino Unido",-0.3,"Alemania, Francia, Reino Unido",-0.3,"Francia, Alemania, Portugal",0.7
2022,"E","Agroalimentario","19","Conservas vegetales","1911","Conservas vegetales","191111","Tomate",65.78,"Francia, Estados Unidos, Reino Unido",16.7,"Francia, Estados Unidos, Reino Unido",16.7,"Francia, Portugal, Países Bajos",62.5
2022,"E","Agroalimentario","19","Conservas vegetales","1911","Conservas vegetales","191112","Aceituna",795.39,"Francia, Estados Unidos, Reino Unido",16.7,"Francia, Estados Unidos, Reino Unido",16.7,"Estados Unidos, Italia, Rusia",14.7
2022,"E","Agroalimentario","19","Conservas vegetales","1911","Conservas vegetales","191113","Esparragos",15.73,"Francia, Estados Unidos, Reino Unido",16.7,"Francia, Estados Unidos, Reino Unido",16.7,"Francia, Suecia, Portugal",12.5
2022,"E","Agroalimentario","19","Conservas vegetales","1911","Conservas vegetales","191114","Las demás hortalizas",786.61,"Francia, Estados Unidos, Reino Unido",16.7,"Francia, Estados Unidos, Reino Unido",16.7,"Francia, Estados Unidos, Portugal",19.7
2022,"E","Agroalimentario","19","Conservas vegetales","1911","Conservas vegetales","191115","Zumos",713.5,"Francia, Estados Unidos, Reino Unido",16.7,"Francia, Estados Unidos, Reino Unido",16.7,"Francia, Reino Unido, Portugal",19.4
2022,"E","Agroalimentario","19","Conservas vegetales","1911","Conservas vegetales","191116","Confituras y mermeladas",252.1,"Francia, Estados Unidos, Reino Unido",16.7,"Francia, Estados Unidos, Reino Unido",16.7,"Francia, Alemania, Portugal",10.3
2022,"E","Agroalimentario","19","Conservas vegetales","1911","Conservas vegetales","191117","Las demás frutas",522.57,"Francia, Estados Unidos, Reino Unido",16.7,"Francia, Estados Unidos, Reino Unido",16.7,"Francia, Alemania, Estados Unidos",11.6
2022,"E","Agroalimentario","20","Vinos y bebidas","2011","Vinos y bebidas","201111","Agua",80.79,"Francia, Alemania, Reino Unido",9.6,"Francia, Alemania, Reino Unido",9.6,"Francia, Portugal, Marruecos",28.6
2022,"E","Agroalimentario","20","Vinos y bebidas","2011","Vinos y bebidas","201112","Bebidas refrescantes",446.98,"Francia, Alemania, Reino Unido",9.6,"Francia, Alemania, Reino Unido",9.6,"Portugal, Reino Unido, Francia",6.2
2022,"E","Agroalimentario","20","Vinos y bebidas","2011","Vinos y bebidas","201113","Cerveza",313.04,"Francia, Alemania, Reino Unido",9.6,"Francia, Alemania, Reino Unido",9.6,"Reino Unido, China, Portugal",14.7
2022,"E","Agroalimentario","20","Vinos y bebidas","2011","Vinos y bebidas","201114","Mosto",301.06,"Francia, Alemania, Reino Unido",9.6,"Francia, Alemania, Reino Unido",9.6,"Francia, Italia, Estados Unidos",2.7
